OrderFeedbackDate_Key,Customer_Key,OrderFeedbackScore,OrderFeedBackText
20190104,629184,10,Lækre varer og dejlig overskuelig hjemmeside ??????
20190412,1633458,10,god side
20190415,710256,10,Jeg får altid en god behandling
20190415,1316228,8,Hurtig og sikker forsendelse. Altid en fornøjelse at handle med jer.
20190417,966224,10,"Jeg har altid fået en god behandling og mine bestillinger er blevet korrekt udført, til tiden."
20190423,518605,10,"Jeg synes at der er så mange gode tilbud og en dejlig service med ""Mit bibliotek"" m.v. der bare fungerer:)"
20190423,711823,8,Keep it simple! Og samarbeid gjerne med kindle. 
20190428,1242308,8,"Har endnu ikke hørt bøgerne, men har tidligere haft Mofibo så er spændt på om Saxo er det samme."
20190430,525531,9,"Det er bare så ""EASY""!"
20190430,14005079,10,Excellent service
20190430,1905266,10,Desværre kenner jeg kun få som læser i dansk
20190501,1081325,10,"Alt fungerer! Og hvis det en sjældent gang ikke gør, er der superflinke mennesker der hjælper én."
20191102,14843569,10,"Det er bare godt, og billigt"
20191104,14828060,10,De har nærmest alle bøger og det er nemt at bruge :)
20191106,14845612,4,"Synes det er lidt frækt, at fragt er så dyrt, selv hvis man selv henter pakken på posthuset."
20191128,12343302,10,Dejligt sted at handle. Altid gode vare og god leveringstid
20191129,614599,10,"Er glad for det kæmpe udvalg af bøger og lydbøger, en nem hjemmeside og den mega hurtige levering. "
20191201,1208065,9,"Altid hurtig ekspedition og god kundeservice :o)
"
20191209,14653729,10,Hurtig levering
20190103,12193905,5,bøgerne er for dyre
20190103,1308486,9,"Jeg kan godt lide jeres hjemmeside. 
Savner dog mulighed for 'smug-kig' i bøgerne, så man kan danne sig en mening om indholdet."
20190103,1155591,10,Stort udvalg også af lærebøger. Ok priser. Super levering . Nogle billeder af indhold i bla strikke-/julebøger samt kogebøger ville være godt.
20191125,12221066,10,Altid gode bøger uden fejl / mangler ved det leverede.
20191129,12166029,10,Hurtig levering og uden komplikationer.
20191129,384004,9,Jeg var lidt forvirret over at der stod det var en bog når det var en lydbog CD jeg bestilte.
20190101,1200507,10,"Ja, GODT NYTÅR TIL ALLE I SAXO OG TAK FOR ET GODT 2018"
20190102,1645959,10,"Det er nemt, alle bøger haves, når man bruger ISBN nummer til at søge med! Hurtig levering, den absolut bedste pris"
20190102,12279436,10,Ingen bøvl og levering til døren ????
20190102,1953878,10,"Godt udvalg, overskuelig brugerflade, troværdig "
20190102,11929652,9,"stort udvalg af bøger, hurtig levering, levering til udlandet, nemt at få kontakt til kundeservice, ofte besparelser."
20190101,1588471,9,"Gode priser (ved medlemskab), hurtig levering, stort udvalg - god app med e-bøger, podcast mv."
20190102,1286027,7,Dét go' nok.
20190102,916940,6,"Jeg synes stadig det er utroligt, at man skal betale for at være medlem. Det skal man ikke i andre bogklubber"
20190102,748929,10,Saxo er super godt! - Vildt fedt man som medlem får frifragt og billigere bøger. Det er super! :-)
20190102,506868,10,Dejligt nemt og hurtigt ??
20190103,14314647,10,"Super nemt og hurtigt at bestille.. 
Dejligt man kan få det til sin hoveddør.."
20190103,1276850,10,"Det er en super måde, at købe bøger på,"
20190103,1217458,9,"Stort udvalg, god oversigt og nemt at bestille bøger og få overblik over leveringstid mm."
20190103,12340283,10,"Nemt at betjene hjemmesiden, gode tilbud og hurtig og sikker levering."
20190104,11897505,10,Altid gode priser og hurtig nem bestilling :-)
20190104,420164,10,nemt og er glad for mobilepay
20190104,14320849,10,"Nemt at finde, det jeg leder efter! :)"
20190105,14091738,9,"Hurtig, effektiv hjemmeside - nem at finde rundt på."
20190502,14657423,8,"Aktivering af gratisperiode, samt abonnent virkede ikke fra appen.
I appen blev min profil fint oprettet og aktivering af gratisperiode samt tilføjelse af kort gik tilsyneladende som det skulle, men virkede dog ikke. 
-Det var ikke muligt at tilgå/afspille bøger. (Ventede til med en dag uden noget bedre)

Håber nu at online oprettelse virker!

Tak"
20191022,1095204,10,Jeg har aldrig været ude for at jeg ikke kan finde en bestemt bog hos saxo. Saxos nye tiltag med at sælge brugte bøger er en god ide.
20191102,14097753,9,Hjemmesiden er dog for langsom.
20191111,667776,10,Altid attraktive priser og hurtig levering
20191111,14849385,7,I kan overveje at implementerer et one-page checkout - Ellers fin hjemmside!
20191113,1305743,10,Fremragende udvalg og glimrende service!
20191119,1176855,6,Bøgerne lidt dyre og Postnord ikke altid så pålidelige...
20191120,1170707,10,"Nem hjemmeside, hurtig ekspedition."
20190427,12279469,9,Altid god service hos Saxo og stort udvalg.
20190428,14654382,5,"de fleste jeg kender, som køber faglitteratur har en firma bestemt forhandler, derfor har det ingen mening, at jeg anbefaler dem at handle ved Saxo"
20190428,14654560,6,"Grunden til jeg ikke har sagt mere en jeg har er fordi jeg først lige har oprettet mit login for første gange, og har derfor aldrig prøvet Saxo endnu."
20190429,1017938,5,"Synes ikke søge funktionen er optimal. Hvis jeg søger efter E bøger, og derefter en titler og forfattere, så skal jeg hver gang tilbage til “start”. Synes ikke udvalget af E bøger er så stort som andre udbydere, men det er måske derfor nogen bøger er lidt billigere"
20190430,1826756,10,Det er meget sjældent jeg køber bøger andre steder end saxo - I har et stort udvalg og fair priser - dog ville jeg opfordre jer til at der på nyudgivelser indimellem er en bedre rabat end eksempelvis i supermarkedet - da det tit er dem der løber af med mit køb - der er jeg jo alligevel og de har ofte bogen til samme pris .. blot en tanke ??
20190104,12015700,10,"Hurtigt, godt og billigt
"
20190104,1148010,9,Lidt efter humøret 9 eller 10 0G endnu ingen tilskadekomne bøger
20190105,14081695,10,billige og sikre
20190106,1860838,9,Stort udvalg og hurtig ekspedition. Handler her tit.
20190107,11923973,10,"Det er så nemt, når man ikke går så godt"
20191130,1704751,10,"Det er nemt, men dyrt i fragt"
20191202,12039812,10,"Generelt godt udvalg er en ting, og en hjemmeside der er til at finde rundt i gør købeoplevelsen god"
20191108,938125,10,"God hjemmeside med god bestillingsdialog i interfacet, pålidelig levering"
20191110,1525727,8,a
20191114,1100333,6,Jeg synes der er mange problemer med lydbøgerne ofte kan jeg ikke høre dem:-( og så synes jeg det tager langt inden de nye titler overvejer seriøst at opsige præmiun .
20191124,12086022,8,-
20191129,885481,10,"Super søde og hjælpsomme kundeservice medarbejdere jeg har talt med, de gange jeg har haft brug for hjælp"
20191201,1094411,10,Altid gode priser og hurtig levering
20191203,1262628,10,Dejligt med det store udvalg
20191207,11908688,8,"Alt er godt, men jeres ""har du brug for hjælpe""-bjælke er hele tiden i vejen og gør det faktisk svært at handle hos jer"
20191208,1741371,10,Stort udvalg og kindle integration. Klart DKs førende boghandel.
20191209,14647537,10,jeg synes det er pisseirriterende at man ikke kan købe en skide bog uden at skulle besvare disse evindelige spørgsmål om tilfredshed. Glæder mig til den dag webshops er blevet så voksne at de bare lader os kunder købe i fred uden at afkræve os al mulig info.
20190106,389093,8,nej
20190106,14167574,10,"Hurtig levering, gode priser, ingen problemer"
20191211,1229421,10,"Godt udvalg, tydelig og som regel også præcis angivelse af leveringstid"
20191214,1315715,8,Hjemmesiden kan være svær at finde rundt i. Kan virke lidt rodet.
20200102,711423,10,Godt udvalg og hurtig forsendelse. 
20200106,14476336,10,"Jeres udvalg er meget bredt, også bredere end mange af jeres konkurrenter, hvilket er dejligt men priserne er dog ikke altid de mest overkommelige sammenlignet med udlandske boghandlere. Udover prisen er det en dejlig nem hjemmeside, der er let anvendelig og meget lige til. Jeg vil klart anbefale jer til en ven eller bekendt."
20200108,12335869,6,For dyr kundeklub
20191129,692575,10,Altid hurtig og effektiv
20191129,14848242,10,rigtig mange gode fagbøger til god pris
20191129,12224097,10,Altid gode bøger og gode rabat :D
20191206,1201611,10,meget venlig betjening via email.
20191208,1269675,10,"Masser af udvalg, hurtig levering og rimelige priser"
20191210,14198915,0,Sidste år kunne I ikke levere to pakker til tiden inden jul
20191212,12165372,9,"altid let at finde det man leder efter, samt kort leveringstid og god hjemmeside"
20191214,12261941,3,"Jeg kunne ikke bruge den rabatkode, som blev annonceret på forsiden."
20191216,14665489,6,for mange emails selvom jeg har afmeldt dem
20191212,958369,10,Virkelig mange bøger. Ret god levering indenfor ok tid. Måske skulle overveje GLS i stedet for Post Nord
20191214,12116371,10,Hurtig levering og stort udvalg af bøger.
20191214,14598850,10,I har en meget overskuelig website og en god afvikling af et køb.
20191214,1297151,6,"Jeg synes priserne er for høje, selv for plus medlem. Jeg har ofte oplevet at mine studiebøger slet ikke var sat ned nærmest. Det er primært de bøger jeg bruger penge på. "
20191215,12085696,8,alt alt for mange pop ups
20191215,14880175,5,har ikke tænkt på det mangler bare en julegave
20191220,1767675,10,Altid en fornøjelse at handle hos jer
20191229,14887870,5,gratis fragt!
20200102,583904,8,"I har mange bøger og jeg har aldrig oplevet problemer med leveringer, kvalitet, betaling eller andet."
20200106,1367781,10,Hurtigt og nemt
20200107,1091117,9,Som regel billigere end Amazon ??
20200107,1113595,10,Det fungerer bare :-)
20190103,14197947,3,"Tre bøger er sendt til forkert adresse ud 5. Det er over halvdelen.
I går blev jeg af en ansat ved kundeservice lovet opringning og evt mail.
Jeg hørte intet, heller ikke i dag.
Jeg sendte en mail kl. 08.10 i morges og klagede min nød over at bogen til min niece, som bor i Ringsted, ligger v Spar i Gørding. Stadigvæk intet svar."
20190103,12283649,10,God service og hurtig levering.
20190103,1002572,10,det funker bare :)
20190104,997624,10,Altid et godt udvalg til fornuftige og konkurrencedygtige priser. Hurtig levering:-)
20190104,1302655,10,"Stort udvalg, gode vilkår og hurtig levering!"
20190104,1624627,7,"Det kunne være fedt hvis bøger blev pakket bedre ind, jeg modtager alt for mange beskadigede bøger. Alt andet er super."
20191219,12113352,10,Fik hvad jeg har brug for hurtigt
20200105,1026363,10,"Alt er fint, venlig kundeservice."
20190104,13976080,10,God og hurtig levering
20190104,1557592,10,Nemt at finde de bøger jeg søger og hurtig levering. Prisen er ok
20190105,837239,10,Stort udvalg af bøger og altid gode priser også sammenlignet med andre - ingen betingelser og medlems-gebyrer - rene priser !!
20190105,1665499,10,nice
20190105,14158524,10,nej
20190107,12057614,8,Dejligt overskueligt
20190107,934403,10,"det er nemt, hurtigt og i har et stort udbud"
20190108,13972944,9,dejligt når der er procenter på bøgerne
20190108,675122,10,Jeg kan altid finde de bøger jeg har brug for og har altid fået god og hurtig service.
20190109,372766,10,"Det er en rigtig god og brugervenlig hjemmeside at bestille sine bøger på. 
De valgte bøger er altid på lager. Hurtig levering."
20190110,1069847,10,"I har de bøger på lager, jeg skal bruge. I oplyser ETA, hvilket jeg sætter stor pris på. I giver studierabat og der er hurtigt opnået ordre med fri fragt."
20190111,592957,10,"Gode bøger, lave priser, hurtig fremme....Intet at betænke sig på :-)"
20190111,12035082,10,Fantastisk service - hurtigt og nemt- godt udvalg - god rabat
20190112,547071,10,Fin service og hurtig levering. Stort udvalg af bøger.
20190107,11998284,10,Jeg finder altid hvad jeg har brug for og få det leveret til døren.
20190107,1233912,10,"Synes det er nemt og overskueligt at købe hos jer og, man for sin bestilling hurtig og sikkert"
20190109,14350765,8,"Nem og overskuelig side. Havde dog problemer med at bestille de rigtige bøger, da i kun har 'udgave' på og ikke 'oplag'"
20190110,1246513,10,"ALTID god service, imponerende hurtig levering og billige priser. Jeg anbefaler altid Saxo til alle, når snakken falder på læsning og bøger. Især er jeg meget tilfreds som premium-medlem, jeg synes, jeg får meget for pengene. Jeg er først for nylig blevet lydbogslytter - men hold da op - sikken et udvalg, jeg har i Saxo premium. Nogle gange er det"
20190110,598924,8,Fedt med levering samme aften!
20190110,14133441,5,Ikke bedre eller værre end andre websites...kunne ønske at et Premium medlemskab gav bedre rabat.
20190114,815792,7,Det er så nemt at bestille hos jer :)
20190105,797148,10,"Stort udvalg, fantastiske priser og en genial app hvis man er premium medlem!"
20190105,1117398,10,Har de fleste bøger jeg skal bruge og hurtig levering. 
20190105,920918,10,"Dejligt stort udvalg! Nogle gange lidt vaklende hastighed på hjemmeside, men rigtig god service og som sagt udvalg!"
20190105,1645864,10,Næsten altid studiebøger til de billigste priser. God og hurtig levering.
20190106,1208925,8,Det er en af de eneste steder man ikke SKAL være medlem for at få et godt tilbud.
20190107,1930509,10,Glad for premium abbonement - mane gode lydbøger.
20190107,12334420,10,Nemt at finde bøger og bruge hjemmesiden.
20190108,12332261,8,"godt overblik, god rabat. Tak"
20191205,1304740,10,er så glad for denne boghandel
20190110,340377,5,liiiiiidt dyrt
20190111,1755096,8,nemt at gå til og god med rabatter
20191216,1822414,9,bedste udvalg af e-bøger på dansk. Desværre bare alt for dyre!
20191216,937270,10,Jeg kan godt lide at handle hos jer. I har et godt udvalg og gode priser. Hurtigt levering og har indtil videre efter mange handler kun gode erfaringer
20191217,12247789,10,Nemt at bestille og hurtig levering ????
20191218,14388731,8,"Jeg altid været tilfreds med jeres service, og hurtig behandling når jeg har bestilt bøger hos jer,
glædelig jul"
20191231,12341411,4,"Jeg føler mig usikker omkring rabat på Saxo premium, Bliver jeg nu tilmeldt et nyt abonnement, eller får jeg rabatten fordi jeg allerede har et lydbogs abonnement. Det giver en ufed købsoplevelse og vi spilder en masse tid, får nu er jeg nødt til at skrive til jer for at være helt sikker."
20200102,14873909,8,Stort udvalg indenfor mange genrer.
20200105,1638791,10,"Nemt også har i mange bøger - også på engelsk
"
20191213,14877309,10,super fint 
20191215,506879,8,I har rigtig mange bøger - også mange af de engelske.
20191215,12220318,10,"Gode tilbud, hurtig og god service :-)"
20191215,11993004,10,"I har et stort udvalg af bøger, er billige og leverer hurtigt"
